"FTSE EPRA Nareit United States USD Price Return Index | Price History                                          04-May-2021 23:39",,,,,,,
,,,,,,,
,,,,,,,
.FTUNUS,,,,,,,
"Interval: Daily",,,,,,,
"History Period: 04-May-2001 - 03-May-2021",,,,,,,
"Currency Conversion: USD",,,,,,,
,,,,,,,
,,,,,,,
".FTUNUS Statistics     Daily     04-May-2001 - 03-May-2021",,,,,,,
Price,,,Up/Down,,"Price Change (Close-Close)",,
High,"3431,19",2020/02/21,Up,2688,Up,"0,183511498032571",2008/11/24
Low,"688,96",2009/03/06,Down,2331,Down,"-0,194984218903146",2008/12/01
Avg,"2241,01562143895",,Unch,172,Period,"1,68930494101673","04-May-2001 - 03-May-2021"
,,,,,,,
,,,,,,,
".FTUNUS History     Daily     04-May-2001 - 03-May-2021",,,,,,,
"Exchange Date",Close,Net,%Chg,Open,Low,High,
2006/08/30,"2550,21","21,27","0,00841063844931077","2528,94","2528,94","2550,21",
2006/08/29,"2528,94","1,71000000000004","0,000676630144466486","2527,23","2511,86","2530,07",
2006/08/28,"2527,23","27,5300000000002","0,0110133215985919","2499,7","2497,57","2529,27",
2006/08/25,"2499,7","-3,43000000000029","-0,0013702844039264","2503,13","2496,4","2508,28",
2006/08/24,"2503,13","12,4500000000003","0,00499863491094812","2490,68","2489,48","2503,13",
2006/08/23,"2490,68","-23,1300000000001","-0,00920117272188435","2513,81","2488,39","2517,16",
2006/08/22,"2513,81","21,0099999999998","0,00842827342747102","2492,8","2486,39","2514,49",
2006/08/21,"2492,8","14,0300000000002","0,00566006527430952","2478,77","2472,86","2493,65",
2006/08/18,"2478,77","6,63000000000011","0,00268188694815023","2472,14","2462,94","2479,7",
2006/08/17,"2472,14","2,27999999999975","0,000923129246191989","2469,86","2463,46","2477,86",
2006/08/16,"2469,86","3,43000000000029","0,00139067397007022","2466,43","2466,43","2473,3",
2006/08/15,"2466,43","25,5899999999997","0,010484095639206","2440,84","2440,84","2468,99",
2006/08/14,"2440,84",25,"0,0103483674415524","2415,84","2415,84","2458,67",
2006/08/11,"2415,84","-19,3199999999997","-0,00793377026560871","2435,16","2406,06","2435,16",
2006/08/10,"2435,16","0,449999999999818","0,000184826940374754","2434,71","2409,26","2440,3",
2006/08/09,"2434,71","-12,4499999999998","-0,00508753003481579","2447,16","2431,94","2456,99",
2006/08/08,"2447,16","-41,2600000000002","-0,0165808022761432","2488,42","2443,39","2488,42",
2006/08/07,"2488,42","-25,4299999999998","-0,0101159575949241","2513,85","2481,3","2513,85",
2006/08/04,"2513,85","39,3800000000001","0,0159145190687299","2474,47","2474,47","2513,96",
2006/08/03,"2474,47","26,1699999999996","0,0106890495445818","2448,3","2439,83","2474,47",
2006/08/02,"2448,3","-2,07999999999993","-0,000848847933789831","2450,38","2443,78","2457,53",
2006/08/01,"2450,38","-9,19999999999982","-0,00374047601623034","2459,58","2427,43","2459,58",
2006/07/31,"2459,58","-13,02","-0,00526571220577529","2472,6",2448,"2472,6",
2006/07/28,"2472,6","36,3499999999999","0,014920472036942","2436,25","2436,25","2472,6",
2006/07/27,"2436,25","-10,6500000000001","-0,00435244595202096","2446,9","2433,79","2463,5",
2006/07/26,"2446,9","9,84000000000015","0,00403765192486034","2437,06","2431,07","2448,6",
2006/07/25,"2437,06","12,5599999999999","0,0051804495772324","2424,5","2417,54","2440,5",
2006/07/24,"2424,5","41,7399999999998","0,0175175007134582","2382,76","2382,76","2424,5",
2006/07/21,"2382,76","-40,1599999999999","-0,0165750416852392","2422,92","2379,87","2423,57",
2006/07/20,"2422,92","-25,4200000000001","-0,0103825449079785","2448,34","2422,33","2453,84",
2006/07/19,"2448,34","47,6100000000001","0,0198314679285051","2400,73","2400,73","2448,34",
2006/07/18,"2400,73","28,1100000000001","0,011847662078209","2372,62","2369,65","2401,13",
2006/07/17,"2372,62","-1,32999999999993","-0,000560247688451706","2373,95","2362,01","2379,53",
2006/07/14,"2373,95","-31,0500000000002","-0,012910602910603",2405,"2369,25","2405,11",
2006/07/13,2405,"-33,6799999999998","-0,0138107500779109","2438,68","2400,6","2438,68",
2006/07/12,"2438,68","6,90999999999985","0,00284155162700414","2431,77","2425,55","2439,27",
2006/07/11,"2431,77","1,76999999999998","0,000728395061728388",2430,"2414,48","2436,93",
2006/07/10,2430,"25,8099999999999","0,0107354244048931","2404,19","2404,19","2430,01",
2006/07/07,"2404,19","-12,27","-0,00507767560812096","2416,46","2398,99","2428,62",
2006/07/06,"2416,46","6,32000000000016","0,00262225430887839","2410,14","2402,54","2417,75",
2006/07/05,"2410,14","-1,01999999999998","-0,000423032897028808","2411,16","2379,71","2418,34",
2006/07/04,"2411,16",0,0,"2411,16","2411,16","2411,16",
2006/07/03,"2411,16","30,25","0,0127052261530255","2380,91","2380,91","2411,33",
2006/06/30,"2380,91","25,8399999999997","0,0109720730169378","2355,07","2355,07","2390,06",
2006/06/29,"2355,07","46,7000000000003","0,0202307255769224","2308,37","2308,37","2355,07",
2006/06/28,"2308,37","10,5599999999999","0,00459568023465819","2297,81","2293,81","2308,76",
2006/06/27,"2297,81","-6,76999999999998","-0,00293762854836889","2304,58","2296,32","2313,65",
2006/06/26,"2304,58","22,8499999999999","0,0100143312311272","2281,73","2281,73","2305,33",
2006/06/23,"2281,73","-13,0099999999998","-0,00566948761079676","2294,74","2275,18","2294,74",
2006/06/22,"2294,74","-16,0100000000002","-0,0069284864221574","2310,75","2289,27","2310,75",
2006/06/21,"2310,75","24,5900000000001","0,010756027574623","2286,16","2283,09","2313,52",
2006/06/20,"2286,16","-14,0700000000002","-0,00611677962638526","2300,23","2280,72","2305,48",
2006/06/19,"2300,23","-16,6300000000001","-0,00717781825401626","2316,86","2298,43","2324,53",
2006/06/16,"2316,86","-0,9699999999998","-0,000418494885302114","2317,83","2302,84","2319,94",
2006/06/15,"2317,83","38,3400000000001","0,0168195517418371","2279,49","2279,49","2318,96",
2006/06/14,"2279,49","-14,0900000000001","-0,00614323459395362","2293,58","2269,39","2294,13",
2006/06/13,"2293,58","-23,21","-0,0100181716944566","2316,79","2289,12","2334,13",
2006/06/12,"2316,79","-32,0700000000002","-0,0136534318775918","2348,86","2313,56","2350,17",
2006/06/09,"2348,86","16,6400000000003","0,00713483290598671","2332,22","2332,22","2355,84",
2006/06/08,"2332,22","-7,90000000000009","-0,00337589525323492","2340,12","2299,06","2341,27",
2006/06/07,"2340,12","8,05999999999995","0,00345617179660898","2332,06","2319,4","2358,52",
2006/06/06,"2332,06","-18,29","-0,00778181972897652","2350,35","2323,25","2353,69",
2006/06/05,"2350,35","7,61000000000013","0,00324833314836479","2342,74","2333,78","2387,37",
2006/06/02,"2342,74","22,8999999999996","0,00987137043934049","2319,84","2319,84","2349,22",
2006/06/01,"2319,84","45,2200000000003","0,0198802437330193","2274,62","2274,62","2319,84",
2006/05/31,"2274,62","0,699999999999818","0,000307838446383258","2273,92","2247,28","2289,96",
2006/05/30,"2273,92","-21,23","-0,00924994009106159","2295,15","2273,36","2295,15",
2006/05/29,"2295,15",0,0,"2295,15","2295,15","2295,15",
2006/05/26,"2295,15","21,27","0,00935405562298801","2273,88","2273,88","2296,55",
2006/05/25,"2273,88","49,5100000000002","0,0222579876549316","2224,37","2224,37","2277,84",
2006/05/24,"2224,37","2,90999999999985","0,00130994931261416","2221,46","2203,24","2242,7",
2006/05/23,"2221,46","-17,1399999999999","-0,00765657107120516","2238,6","2220,5","2259,95",
2006/05/22,"2238,6","-12,02","-0,00534075054873767","2250,62","2217,83","2250,62",
2006/05/19,"2250,62","1,23000000000002","0,000546814914265653","2249,39","2223,94","2270,75",
2006/05/18,"2249,39","-12,3600000000001","-0,00546479495965519","2261,75","2247,14","2287,72",
2006/05/17,"2261,75","-40,8899999999999","-0,0177578779140464","2302,64","2261,4","2302,64",
2006/05/16,"2302,64","-9,61000000000013","-0,00415612498648508","2312,25","2302,62","2322,69",
2006/05/15,"2312,25","28,02","0,0122667156985067","2284,23","2260,84","2314,02",
2006/05/12,"2284,23","-31,3699999999999","-0,0135472447745724","2315,6","2267,81","2315,6",
2006/05/11,"2315,6","-50,8299999999999","-0,0214796127500074","2366,43","2313,61","2368,9",
2006/05/10,"2366,43","-1,36000000000013","-0,000574375261319681","2367,79","2354,98","2377,46",
2006/05/09,"2367,79","-1,74000000000024","-0,000734322840394608","2369,53","2354,27","2375,45",
2006/05/08,"2369,53","10,8900000000003","0,00461706746260571","2358,64","2355,32","2372,12",
2006/05/05,"2358,64","29,9699999999998","0,0128700073432473","2328,67","2328,67","2368,27",
2006/05/04,"2328,67","31,29","0,0136198626261219","2297,38","2297,38","2338,59",
2006/05/03,"2297,38","5,32999999999993","0,00232542920093363","2292,05","2281,27","2300,58",
2006/05/02,"2292,05","-17,04","-0,00737953046438206","2309,09","2280,01","2309,09",
2006/05/01,"2309,09","-28,79","-0,0123145755984054","2337,88","2307,09","2351,34",
2006/04/28,"2337,88","5,53999999999996","0,002375296912114","2332,34","2325,74","2354,51",
2006/04/27,"2332,34","21,5300000000002","0,00931707929254253","2310,81","2298,64","2346,81",
2006/04/26,"2310,81","-9,63000000000011","-0,00415007498577861","2320,44","2306,77","2326,83",
2006/04/25,"2320,44","-15,0299999999997","-0,00643553545967182","2335,47","2314,08","2335,47",
2006/04/24,"2335,47","-15,7800000000002","-0,00671132376395543","2351,25","2328,77","2351,25",
2006/04/21,"2351,25","1,96000000000004","0,000834294616671435","2349,29","2343,63","2363,83",
2006/04/20,"2349,29","0,210000000000036","8,93966999846903E-05","2349,08","2327,81","2353,67",
2006/04/19,"2349,08","29,8499999999999","0,0128706510350418","2319,23","2317,02","2351,53",
2006/04/18,"2319,23","45,0300000000002","0,0198003693606544","2265,8","2265,8","2326,72",
2006/04/13,"2274,2","-25,9700000000003","-0,0112904698348384","2300,17","2269,53","2300,17",
2006/04/12,"2300,17","0,440000000000055","0,00019132680792965","2299,73","2293,85","2312,27",
2006/04/11,"2299,73","-11,0799999999999","-0,00479485548357499","2310,81","2299,09","2316,95",
2006/04/10,"2310,81","-23,4700000000003","-0,0100544921774595","2334,28","2306,33","2334,28",
2006/04/07,"2334,28","-34,29","-0,0144770895519237","2368,57","2333,47","2372,39",
2006/04/06,"2368,57","-11,1599999999999","-0,00468960764456466","2379,73","2363,07","2379,73",
2006/04/05,"2379,73","17,9499999999998","0,00760019984926615","2361,78","2361,78","2384,6",
2006/04/04,"2361,78","-17,25","-0,00725085433979395","2379,03","2355,72","2380,27",
2006/04/03,"2379,03","-46,54","-0,0191872425862787","2425,57","2376,25","2430,05",
2006/03/31,"2425,57","4,58000000000038","0,0018917880701698","2420,99","2401,04","2428,33",
2006/03/30,"2420,99","-34,4200000000001","-0,0140180255028692","2455,41","2409,29","2455,41",
2006/03/29,"2455,41","45,27","0,0187831412283104","2410,14","2409,97","2455,52",
2006/03/28,"2410,14","24,5899999999997","0,0103078954538784","2385,55","2381,05","2422,36",
2006/03/27,"2385,55","-21,75","-0,00903501848544012","2407,3","2381,8","2407,3",
2006/03/24,"2407,3","-9,13999999999987","-0,00378242373077745","2416,44","2403,72","2416,44",
2006/03/23,"2416,44","5,92999999999984","0,0024600603191855","2410,51","2403,55","2417,24",
2006/03/22,"2410,51","9,10000000000036","0,00378944037044918","2401,41","2390,03","2411,88",
2006/03/21,"2401,41","-30,1600000000003","-0,0124035088440803","2431,57","2396,29","2432,26",
2006/03/20,"2431,57","-37,1399999999999","-0,0150442943885673","2468,71","2424,33","2468,71",
2006/03/17,"2468,71","22,75","0,00930105152986966","2445,96","2439,71","2469,75",
2006/03/16,"2445,96","23,52","0,0097092188041809","2422,44","2422,42","2458,56",
2006/03/15,"2422,44","40,79","0,0171267818529171","2381,65","2381,65","2425,73",
2006/03/14,"2381,65","17,1199999999999","0,00724033951778996","2364,53","2357,03","2382,55",
2006/03/13,"2364,53","-15,4599999999996","-0,00649582561271248","2379,99","2353,54","2387,48",
2006/03/10,"2379,99","22,4899999999998","0,00953976670201475","2357,5","2350,66","2380,04",
2006/03/09,"2357,5","21,6900000000001","0,00928585801071151","2335,81","2334,61","2363,44",
2006/03/08,"2335,81","11,75","0,00505580750927257","2324,06","2304,83","2335,81",
2006/03/07,"2324,06","-27,48","-0,0116859589885777","2351,54","2321,53","2351,54",
2006/03/06,"2351,54","40,0299999999997","0,0173176841112518","2311,51","2311,51","2356,02",
2006/03/03,"2311,51","-11,1499999999996","-0,00480053042632139","2322,66","2302,62","2322,66",
2006/03/02,"2322,66","-7,2800000000002","-0,00312454397967338","2329,94","2310,55","2329,94",
2006/03/01,"2329,94","13,7600000000002","0,00594081634415297","2316,18","2308,37","2329,94",
2006/02/28,"2316,18","-9,32000000000016","-0,00400774027090955","2325,5","2307,59","2327,14",
2006/02/27,"2325,5","2,21000000000004","0,000951237254066447","2323,29","2314,43","2330,91",
2006/02/24,"2323,29","-11,5500000000002","-0,00494680577684132","2334,84","2317,2","2334,84",
2006/02/23,"2334,84","-3,77999999999975","-0,00161633784026466","2338,62","2321,09","2340,08",
2006/02/22,"2338,62","24,9400000000001","0,0107793644756406","2313,68","2302,96","2340,54",
2006/02/21,"2313,68","5,78999999999996","0,00250878508074473","2307,89","2300,27","2320,73",
2006/02/20,"2307,89",0,0,"2307,89","2307,89","2307,89",
2006/02/17,"2307,89","15,6299999999997","0,00681859823929208","2292,26","2285,87","2308,59",
2006/02/16,"2292,26","16,3400000000001","0,00717951421842602","2275,92","2275,92","2292,26",
2006/02/15,"2275,92","18,8299999999999","0,00834260042798467","2257,09","2249,84","2275,92",
2006/02/14,"2257,09","12,46","0,00555102622703966","2244,63","2224,32","2258,75",
2006/02/13,"2244,63","2,45000000000027","0,0010926865818089","2242,18","2238,73","2247,24",
2006/02/10,"2242,18","2,91999999999962","0,00130400221501729","2239,26","2226,66","2249,33",
2006/02/09,"2239,26","10,23","0,00458944024979476","2229,03","2223,83","2248,59",
2006/02/08,"2229,03","-8,34999999999991","-0,00373204372971954","2237,38","2213,49","2238,45",
2006/02/07,"2237,38","-18,1799999999998","-0,00806008264023118","2255,56","2235,89","2261,92",
2006/02/06,"2255,56","10,3099999999999","0,00459191626767618","2245,25","2242,65","2255,56",
2006/02/03,"2245,25","-23,71","-0,0104497214582893","2268,96","2226,39","2268,96",
2006/02/02,"2268,96","-17,25","-0,00754523862637291","2286,21","2262,58","2286,21",
2006/02/01,"2286,21","9,42999999999984","0,00414181431671037","2276,78","2269,66","2291,75",
2006/01/31,"2276,78","7,96000000000004","0,00350843169577139","2268,82","2258,8",2284,
2006/01/30,"2268,82",-10,"-0,00438823601688593","2278,82","2263,09","2278,82",
2006/01/27,"2278,82","27,3900000000003","0,0121656014177657","2251,43","2251,43","2284,68",
2006/01/26,"2251,43","9,87999999999965","0,00440766433940784","2241,55","2241,55","2254,09",
2006/01/25,"2241,55","-2,9699999999998","-0,00132322278259931","2244,52","2235,19","2257,5",
2006/01/24,"2244,52","14,9899999999998","0,00672339013155229","2229,53","2229,53","2249,21",
2006/01/23,"2229,53","14,1400000000003","0,00638262337556833","2215,39","2215,39","2232,11",
2006/01/20,"2215,39","-26,8200000000002","-0,0119614130701407","2242,21","2212,34","2242,21",
